<<<<<<< HEAD
=======
qid,docid
68_10,4669918
68_10,8580265
68_10,5195616
68_10,3313676
68_10,2724309
68_10,8128243
68_10,4026728
68_10,263898
68_10,4891527
68_10,4650845
68_11,2125122
68_11,2144771
68_11,2144769
68_11,2144770
68_11,2924887
68_11,6192070
68_11,5052528
68_11,2924885
68_11,5052525
68_11,6192073
68_11,6192071
68_11,5052522
68_11,5052524
68_11,2924884
68_11,5124666
68_11,6192072
68_11,5052523
68_11,2125117
68_11,288548
68_11,1268081
68_11,436542
68_11,7066188
68_11,258534
68_11,258531
68_11,5052526
68_11,436543
68_11,436546
68_11,2924882
68_11,2806212
68_11,436544
68_11,7315630
68_11,5052530
68_11,5244351
68_11,1026568
68_11,433691
68_11,5124668
68_11,3990988
68_11,3990989
68_11,4288244
68_11,4288247
68_11,2121567
68_11,4688818
68_11,95341
68_11,6277474
68_11,8306977
68_11,3312287
68_11,3500703
68_11,8658710
68_11,7066192
68_11,2125121
68_11,2126230
68_11,1268088
68_11,3801988
68_11,1039090
68_11,3900694
68_11,5495071
68_11,1886568
68_11,1290168
68_11,2325712
68_11,433689
68_11,433688
68_11,1061258
68_11,1653670
68_11,2806205
68_11,1539273
68_11,4328301
68_11,3500705
68_11,5539729
68_11,2144772
68_11,8288206
68_11,2764737
68_11,3909339
68_11,5523582
68_11,7002803
68_11,2126238
68_11,2126232
68_11,1061259
68_11,2365965
68_11,2094891
68_11,5125163
68_11,3446582
68_11,5408466
68_11,449814
68_11,2121561
68_11,5398208
68_11,7624962
68_11,925654
68_11,3891835
68_11,1355629
68_11,3109408
68_11,2126231
68_11,1448960
68_11,2948087
68_11,6277475
68_11,6222098
68_11,6305369
68_11,309055
68_11,4688817
68_11,2500015
68_11,3158387
68_11,258529
68_11,5125157
68_11,2144773
68_11,1162782
68_11,309057
68_11,1617827
68_11,433693
68_11,1845527
68_11,1976810
68_11,4931302
68_11,5667314
68_11,4238989
68_11,8731996
68_11,433685
68_11,5301754
68_11,433694
68_11,1039093
68_11,6824994
68_11,8650265
68_11,5835224
68_11,95345
68_11,6822076
68_11,433686
68_11,2924881
68_11,5273599
68_11,2459086
68_11,2012311
68_11,4931303
68_11,6806043
68_11,6988671
68_11,436540
68_11,8642013
68_11,3446581
68_11,1926678
68_11,6059594
68_11,5269211
68_11,7831718
68_11,4973883
68_11,7646358
68_11,4621058
68_11,4625890
68_11,7445742
68_11,5366187
68_11,6012587
68_11,2121568
68_11,5244343
68_11,593454
68_11,8703319
68_11,7499791
68_11,7823093
68_11,153679
68_11,577134
68_11,1012930
68_11,3613018
68_11,756811
68_11,7066185
68_11,1446923
68_11,5686645
68_11,6897481
68_11,1681554
68_11,1324236
68_11,1681555
68_11,5124669
68_11,7336033
68_11,1265376
68_11,4160215
68_11,2948095
68_11,4500561
68_11,5765992
68_11,6058738
68_11,6536640
68_11,878369
68_11,1160968
68_11,5228664
68_11,1306650
68_11,1324239
68_11,756812
68_11,4879521
68_11,1324238
68_11,8028411
68_11,5045889
68_11,1039099
68_11,717311
68_11,5857677
68_11,3078248
68_11,7695842
68_11,7066186
68_11,4694354
68_11,2462719
68_11,5960980
68_11,503448
68_11,4842677
68_11,4688813
68_11,8374724
68_11,6277469
68_11,1460916
68_11,6231029
68_11,5495072
68_11,6492073
68_11,1756918
68_11,8365572
68_11,1460910
68_11,212614
68_11,1331047
68_11,925659
68_11,7783450
68_11,7813092
68_11,44436
68_11,4364097
68_11,1461233
68_11,3099113
68_11,3099115
68_11,537527
68_11,5398203
68_11,5682282
68_11,2358869
68_11,44435
68_11,5527436
68_11,2445609
68_11,6250388
68_11,361105
68_11,2295023
68_11,6110188
68_11,758406
68_11,758025
68_11,1146328
68_11,3657333
68_11,2298846
68_11,7624961
68_11,8548514
68_11,1324233
68_11,2924880
68_11,4949364
68_11,907906
68_11,5899513
68_11,5274460
68_11,791798
68_11,8028413
68_11,1153224
68_11,8218184
68_11,4526269
68_11,8804776
68_11,731258
68_11,6228042
68_11,4367542
68_11,5765993
68_11,6141140
68_11,5495073
68_11,6897479
68_11,2924883
68_11,473735
68_11,666528
68_11,7677030
68_11,2230211
68_11,770730
68_11,2192326
68_11,943330
68_11,4367543
68_11,1152130
68_11,1347840
68_11,8320925
68_11,335374
68_11,1409770
68_11,33095
68_11,5213133
68_11,7980407
68_11,3922669
68_11,1461229
68_11,6455660
68_11,4349283
68_11,2352937
68_11,6012591
68_11,3140664
68_11,1763211
68_11,1894299
68_11,2125116
68_11,6766468
68_11,4387722
68_11,7166207
68_11,6134499
68_11,1119782
68_11,7609240
68_11,1097551
68_11,5360030
68_11,5290075
68_11,7066187
68_11,72140
68_11,5637940
68_11,773197
68_11,5667315
68_11,1826606
68_11,3147787
68_11,1367735
68_11,7624964
68_11,5973612
68_11,1271187
68_11,7019829
68_11,8304643
68_11,3302532
68_11,5052531
68_11,2597132
68_11,8539648
68_11,6645312
68_11,7319982
68_11,1340979
68_11,5667312
68_11,4534268
68_11,1409776
68_11,6783244
68_11,5315019
68_11,4397765
68_11,5667308
68_11,1894298
68_11,6515553
68_11,3972805
68_11,2894616
68_11,2913416
68_11,7583026
68_11,4534269
68_11,7551524
68_11,3314653
68_11,1653673
68_11,5857682
68_11,212615
68_11,436548
68_11,484287
68_11,5188067
68_11,2806209
68_11,1839426
68_11,1894296
68_11,6603263
68_11,5232086
68_11,5514029
68_11,7470219
68_11,6496789
68_11,4776088
68_11,756805
68_11,6204356
68_11,4842674
68_11,431427
68_11,3337378
68_11,4458391
68_11,910778
68_11,3079759
68_11,5249172
68_11,7831722
68_11,577547
68_11,8589644
68_11,3983648
68_11,8180862
68_11,8732202
68_11,8260782
68_11,21967
68_11,5906345
68_11,4269010
68_11,4016110
68_11,8099473
68_11,3517796
68_11,4014372
68_11,6766462
68_11,5410162
68_11,8394528
68_11,3172353
68_11,6056534
68_11,8390443
68_11,4688975
68_11,3176232
68_11,8361251
68_11,1061255
68_11,1834397
68_11,2851090
68_11,2910108
68_11,7157822
68_11,7157826
68_11,5269208
68_11,7429736
68_11,7090601
68_11,6113403
68_11,4051729
68_11,1936127
68_11,2682018
68_11,1124950
68_11,2913415
68_11,4244979
68_11,4729154
68_11,2072116
68_11,433687
68_11,5905054
68_11,2568658
68_11,7166781
68_11,8148176
68_11,7819034
68_11,1997143
68_11,8028416
68_11,7589951
68_11,1959625
68_11,5666305
68_11,5449931
68_11,482478
68_11,482479
68_11,1807837
68_11,5920100
68_11,7858726
68_11,6293038
68_11,557532
68_11,433692
68_11,1904325
68_11,963773
68_11,8533330
68_11,8447270
68_11,2083839
68_11,8288513
68_11,822761
68_11,2037668
68_11,1064035
68_11,8387284
68_11,452754
68_11,493147
68_11,2144774
68_11,5779778
68_11,482482
68_11,2454753
68_11,536085
68_11,1145230
68_11,5249176
68_11,4214453
68_11,8374729
68_11,5327019
68_11,593448
68_11,4016111
68_11,5274462
68_11,1525353
68_11,2852636
68_11,878377
68_11,6134493
68_11,393656
68_11,5449936
68_11,788580
68_11,7305099
68_11,628049
68_11,6297436
68_11,5657968
68_11,6207231
68_11,1249537
68_11,7628302
68_11,342384
68_11,6041782
68_11,7433281
68_11,5923479
68_11,822767
68_11,3823559
68_11,6232057
68_11,240553
68_11,1855498
68_11,1681557
68_11,5686642
68_11,8589645
68_11,1026572
68_11,6368661
68_11,5315024
68_11,497900
68_11,5315140
68_11,3639814
68_11,5401779
68_11,5556260
68_11,2806210
68_11,4821064
68_11,473796
68_11,2703283
68_11,6207324
68_11,4621061
68_11,5756852
68_11,2910107
68_11,5408468
68_11,1248544
68_11,2531971
68_11,1907312
68_11,5441093
68_11,5269214
68_11,3549174
68_11,878370
68_11,7499790
68_11,5274464
68_11,7887386
68_11,6573867
68_11,4339305
68_11,3999753
68_11,8463190
68_11,5373493
68_11,7677561
68_11,8602758
68_11,5765991
68_11,6156845
68_11,5125165
68_11,1221941
68_11,5667311
68_11,7823097
68_11,1315752
68_11,1545875
68_11,552991
68_11,3007555
68_11,8028415
68_11,6312764
68_11,3948318
68_11,4447400
68_11,7980402
68_11,6286223
68_11,2074942
68_11,4490419
68_11,4303297
68_11,8400519
68_11,768792
68_11,5703134
68_11,3823560
68_11,6822082
68_11,6289485
68_11,2492021
68_11,7379066
68_11,2606
68_11,1839432
68_11,6860246
68_11,4454598
68_11,308862
68_11,5184433
68_11,1545876
68_11,514077
68_11,2339033
68_11,5667309
68_11,1153226
68_11,3078246
68_11,1735484
68_11,4214450
68_11,3823563
68_11,7819033
68_11,6041781
68_11,7831715
68_11,3322204
68_11,311246
68_11,8751652
68_11,118756
68_11,2568659
68_11,3827772
68_11,407267
68_11,1627304
68_11,5981732
68_11,6210286
68_11,7126683
68_11,4274148
68_11,6995703
68_11,4138361
68_11,2600368
68_11,5991471
68_11,7884780
68_11,5036772
68_11,3823566
68_11,8327619
68_11,3599321
68_11,2818047
68_11,2018179
68_11,5036770
68_11,4327434
68_11,5012470
68_11,4712883
68_11,6029923
68_11,3823562
68_11,1236892
68_11,8521185
68_11,6062258
68_11,6289481
68_11,7853646
68_11,1735489
68_11,4702605
68_11,3987256
68_11,1153225
68_11,1158285
68_11,1290165
68_11,2667074
68_11,6302664
68_11,8360355
68_11,1162781
68_11,2468210
68_11,7672801
68_11,7315977
68_11,5250030
68_11,5816101
68_11,8421237
68_11,2636216
68_11,5178254
68_11,2544037
68_11,8525841
68_11,6207327
68_11,8382022
68_11,4427597
68_11,5918509
68_11,2797734
68_11,1308541
68_11,126193
68_11,190590
68_11,2371015
68_11,2702648
68_11,5857679
68_11,6870314
68_11,7248622
68_11,3925162
68_11,383139
68_11,3195807
68_11,3588188
68_11,6629274
68_11,8121439
68_11,4592141
68_11,2150728
68_11,4124899
68_11,6995698
68_11,2459920
68_11,3445158
68_11,1860579
68_11,452748
68_11,5199066
68_11,311244
68_11,6756006
68_11,405029
68_11,1632200
68_11,4679556
68_11,7691397
68_11,8278491
68_11,2320959
68_11,2957411
68_11,5110711
68_11,1904333
68_11,1904328
68_11,6158468
68_11,738478
68_11,4851635
68_11,5521018
68_11,7033212
68_11,4780309
68_11,4247478
68_11,5319261
68_11,4534271
68_11,7838245
68_11,5288426
68_11,3682071
68_11,4867430
68_11,5135899
68_11,2198130
68_11,5960978
68_11,8580509
68_11,7094037
68_11,5449935
68_11,340835
68_11,355899
68_11,6766461
68_11,6783240
68_11,5160028
68_11,1492829
68_11,3319269
68_11,8497557
68_11,5960972
68_11,95338
68_11,1428372
68_11,6148160
68_11,6141044
68_11,1163335
68_11,5479396
68_11,2863695
68_11,1773663
68_11,6380585
68_11,5127564
68_11,4534266
68_11,5988242
68_11,6810552
68_11,2529074
68_11,1097500
68_11,7211379
68_11,406559
68_11,44283
68_11,33094
68_11,7454438
68_11,6995702
68_11,2987788
68_11,6446289
68_11,2459919
68_11,4202948
68_11,3455999
68_11,345772
68_11,7576255
68_11,549250
68_11,6303562
68_11,6209527
68_11,1311436
68_11,8037085
68_11,6783245
68_11,1268082
68_11,5488040
68_11,2098497
68_11,1266089
68_11,1635567
68_11,1804867
68_11,8525846
68_11,7094039
68_11,3693329
68_11,4388376
68_11,1460912
68_11,8163677
68_11,4014373
68_11,780498
68_11,604487
68_11,5667306
68_11,1822908
68_11,8836462
68_11,4534267
68_11,8400515
68_11,8568432
68_11,7111067
68_11,1397716
68_11,2900245
68_11,5951085
68_11,6709133
68_11,1997147
68_11,2437776
68_11,5188066
68_11,2198127
68_11,8091502
68_11,6897475
68_11,2012309
68_11,212675
68_11,7007459
68_11,6463956
68_11,2529068
68_11,6274973
68_11,515538
68_11,4621054
68_11,1153220
68_11,4042694
68_11,4807088
68_11,8218179
68_11,4177782
68_11,6114875
68_11,4202286
68_11,7163503
68_11,281197
68_11,4776090
68_11,1439709
68_11,3706805
68_11,8614635
68_11,5195947
68_11,324831
68_11,1777666
68_11,6916020
68_11,5394512
68_11,6822078
68_11,3460545
68_11,748362
68_11,3708737
68_11,6137245
68_11,6573869
68_11,7205093
68_11,245338
68_11,84911
68_11,773196
68_11,7711358
68_11,8126723
68_11,2087074
68_11,3973933
68_11,4867432
68_11,6230229
68_11,7356931
68_11,512546
68_11,8359103
68_11,6274974
68_11,4729153
68_11,5939924
68_11,5668794
68_11,6305368
68_11,1035758
68_11,95339
68_11,5522484
68_11,3605434
68_11,3872552
68_11,8501289
68_11,5533572
68_11,4202283
68_11,6114873
68_11,569064
68_11,2046302
68_11,3693333
68_11,6230227
68_11,7019825
68_11,5237458
68_11,4482223
68_11,4703228
68_11,5418643
68_11,5951087
68_11,6694965
68_11,7384659
68_11,6472055
68_11,5044088
68_11,1163895
68_11,5488039
68_11,665357
68_11,1162788
68_11,7672972
68_11,4568972
68_11,8008373
68_11,5249177
68_11,6143458
68_11,6286496
68_11,7627171
68_11,6822906
68_11,644144
68_11,1616772
68_11,6580941
68_11,3905533
68_11,5188068
68_11,6090565
68_11,1548901
68_11,3873232
68_11,5303295
68_11,3167205
68_11,7832121
68_11,8108899
68_11,2978804
68_11,7213998
68_11,7345303
68_11,812968
68_11,565844
68_11,2032605
68_11,5589313
68_11,1845525
68_11,2184878
68_11,349628
68_11,4712878
68_11,1501839
68_11,7364486
68_11,954766
68_11,169855
68_11,833272
68_11,1075934
68_11,1547177
68_11,1865311
68_11,5408467
68_11,6795887
68_11,8414481
68_11,8688272
68_11,5317778
68_11,7163826
68_11,6496791
68_11,2459927
68_11,6141042
68_11,3008542
68_11,4568973
68_11,5445087
68_11,1084660
68_11,4867431
68_11,3220802
68_11,7058085
68_11,5269209
68_11,3105129
68_11,5075120
68_11,7686139
68_11,1760068
68_11,7685348
68_11,4408106
68_11,4042687
68_11,8316210
68_11,1890139
68_11,8723148
68_11,8187987
68_11,752144
68_11,3268633
68_11,6598367
68_11,7499789
68_11,3013144
68_11,666526
68_11,1308548
68_11,8201177
68_11,5267530
68_11,361106
68_11,6303561
68_11,822762
68_11,3413368
68_11,6234683
68_11,2634572
68_11,5061882
68_11,138011
68_11,549251
68_11,3926863
68_11,7039837
68_11,7026744
68_11,6226908
68_11,7589953
68_11,3190475
68_11,3161007
68_11,7551523
68_11,552989
68_11,1981678
68_11,4499126
68_11,8155302
68_11,8651071
68_11,6740220
68_11,471387
68_11,7790868
68_11,1089621
68_11,7315625
68_11,2740509
68_11,6984601
68_11,1461225
68_11,7680869
68_11,6161044
68_11,7319977
68_11,6231023
68_11,5742074
68_11,8655004
68_11,4274681
68_11,7803309
68_11,6781045
68_11,7034298
68_11,992608
68_11,1331617
68_11,3056578
68_11,4612754
68_11,6819509
68_11,4084486
68_11,7964565
68_11,8071076
68_11,576963
68_11,5697613
68_11,7308382
68_11,7443664
68_11,1136588
68_11,2459918
68_11,7454437
68_11,4441619
68_11,6320662
68_11,804488
68_11,1136849
68_11,7359888
68_11,3171430
68_11,7996632
68_11,4043909
68_11,1897953
68_11,552988
68_11,5195950
68_11,6598368
68_11,8418762
68_11,309061
68_11,4621060
68_11,6163709
68_11,6163714
68_11,8297717
68_11,5765096
68_11,493144
68_11,2509677
68_11,1026570
68_11,7381378
68_11,5195944
68_11,34799
68_11,4057195
68_11,8369492
68_11,1693556
68_11,5668797
68_11,4712882
68_11,7393508
68_11,6013524
68_11,7335642
68_11,5831985
68_11,6380412
68_11,6885629
68_11,8491875
68_11,6114878
68_11,2806213
68_11,5523578
68_11,3891827
68_11,534358
68_11,6289486
68_11,1494462
68_11,915512
68_11,3158382
68_11,5523580
68_11,6463960
68_11,5408469
68_11,7932839
68_11,343289
68_11,6989828
68_11,1772166
68_11,482486
68_11,482483
68_11,4016114
68_11,6719705
68_11,8288200
68_11,3555416
68_11,1235991
68_11,1260748
68_11,752143
68_11,8163775
68_11,915511
68_11,3971700
68_11,6207323
68_11,4269330
68_11,3902487
77_1,3831858
77_1,3831859
77_1,3831856
77_1,3712929
77_1,4533564
77_1,5963342
77_1,3712924
77_1,3455842
77_1,3712930
77_1,3831857
77_1,3831852
77_1,5963351
77_1,2150594
77_1,4948690
77_1,5160800
77_1,7146092
77_1,5744207
77_1,3712932
77_1,4533561
77_1,736756
77_1,5116505
77_1,7146089
77_1,3455835
77_1,5392636
77_1,6950030
77_1,3831855
77_1,924930
77_1,3712923
77_1,7622697
77_1,6950031
77_1,4915911
77_1,5804844
77_1,6843310
77_1,3831851
77_1,1458729
77_1,1369774
77_1,6966254
77_1,8203752
77_1,4915904
77_1,6050482
77_1,4751202
77_1,4915906
77_1,5650123
77_1,3831853
77_1,5184436
77_1,7921824
77_1,8614175
77_1,3831854
77_1,5284310
77_1,4751208
77_1,6228020
77_1,1471911
77_1,3712928
77_1,1765911
77_1,4915905
77_1,1448500
77_1,6964388
77_1,3387218
77_1,5804846
77_1,4915910
77_1,6790281
77_1,3293079
77_1,3387213
77_1,3070255
77_1,2122628
77_1,3070260
77_1,5804843
77_1,4621055
77_1,1469735
77_1,748037
77_1,1029625
77_1,3712927
77_1,6449787
77_1,4915912
77_1,7825608
77_1,2196265
77_1,3240654
77_1,6082937
77_1,1246277
77_1,1010451
77_1,6346969
77_1,4915907
77_1,604585
77_1,2635679
77_1,577012
77_1,4948687
77_1,7782071
77_1,5314525
77_1,7589966
77_1,6383309
77_1,3712926
77_1,5682414
77_1,2503666
77_1,2523339
77_1,5050701
77_1,4849013
77_1,773212
77_1,6228019
77_1,647325
77_1,2032185
77_1,5552926
77_1,3070256
77_1,7156333
77_1,6346964
77_1,6843318
77_1,4751205
77_1,2734199
77_1,6194782
77_1,2216875
77_1,1454711
77_1,6874337
77_1,4181597
77_1,361870
77_1,4624991
77_1,1876353
77_1,3166024
77_1,2294625
77_1,714577
77_1,4948691
77_1,2294627
77_1,5804849
77_1,3592394
77_1,7408004
77_1,7181637
77_1,3219623
77_1,7512966
77_1,2736905
77_1,6843313
77_1,4383435
77_1,732473
77_1,3718884
77_1,4948693
77_1,7522925
77_1,4034580
77_1,5116510
77_1,5385032
77_1,2998283
77_1,5613393
77_1,1524827
77_1,4240006
77_1,2200025
77_1,6171416
77_1,7433317
77_1,7825609
77_1,3070261
77_1,991879
77_1,4299705
77_1,3557543
77_1,7499115
77_1,6843312
77_1,3857890
77_1,4290455
77_1,846082
77_1,3594284
77_1,2503671
77_1,309057
77_1,7585955
77_1,7708896
77_1,7825606
77_1,4575583
77_1,1904858
77_1,4300105
77_1,2333732
77_1,6194777
77_1,2530181
77_1,6738915
77_1,7545036
77_1,3860966
77_1,1884786
77_1,5576032
77_1,4559734
77_1,6301695
77_1,8757636
77_1,5940019
77_1,8240846
77_1,8239991
77_1,3308243
77_1,3627251
77_1,4533559
77_1,5864526
77_1,7030838
77_1,7978492
77_1,8203750
77_1,800196
77_1,3217355
77_1,1889854
77_1,5184435
77_1,8020837
77_1,2468524
77_1,4575586
77_1,6569784
77_1,6377993
77_1,7699784
77_1,5940372
77_1,6568880
77_1,6098987
77_1,1876358
77_1,3018224
77_1,5266743
77_1,6082938
77_1,3927746
77_1,3664619
77_1,1741153
77_1,7675620
77_1,1587489
77_1,5284307
77_1,5979236
77_1,8836342
77_1,3172642
77_1,8608054
77_1,5050702
77_1,3943458
77_1,4740037
77_1,1839414
77_1,3625073
77_1,6841130
77_1,7684192
77_1,4181595
77_1,4916144
77_1,3712925
77_1,4530376
77_1,4847100
77_1,5712449
77_1,6082939
77_1,940459
77_1,3256122
77_1,3943459
77_1,4583269
77_1,2546970
77_1,8535695
77_1,6210572
77_1,2035467
77_1,1009515
77_1,4611714
77_1,2002383
77_1,1742555
77_1,3232779
77_1,7836948
77_1,6648172
77_1,1655504
77_1,6082936
77_1,1584235
77_1,3625075
77_1,3602489
77_1,923097
77_1,7396317
77_1,6282252
77_1,3070257
77_1,5804851
77_1,265860
77_1,8393631
77_1,3120662
77_1,6460943
77_1,6945090
77_1,748032
77_1,81974
77_1,3154121
77_1,5950802
77_1,8009625
77_1,6116100
77_1,4948694
77_1,5050704
77_1,954770
77_1,4496752
77_1,7829479
77_1,6508166
77_1,697421
77_1,314111
77_1,4181599
77_1,1296202
77_1,3371349
77_1,6729397
77_1,5545884
77_1,6262837
77_1,3733701
77_1,4948688
77_1,2998274
77_1,8072766
77_1,7699080
77_1,6082940
77_1,7377830
77_1,6511122
77_1,5770991
77_1,8356334
77_1,3042073
77_1,8280413
77_1,6595619
77_1,3483123
77_1,1942754
77_1,7976411
77_1,134660
77_1,236407
77_1,3120661
77_1,5770990
77_1,2094622
77_1,8356339
77_1,1336095
77_1,8338059
77_1,8162902
77_1,5804100
77_1,5065408
77_1,5602319
77_1,8368534
77_1,6234726
77_1,1010445
77_1,7576756
77_1,5140033
77_1,1386354
77_1,3027952
77_1,314112
77_1,3387215
77_1,3733699
77_1,5135321
77_1,4751389
77_1,7976410
77_1,2832179
77_1,6219194
77_1,3173315
77_1,5804845
77_1,8158117
77_1,6780430
77_1,7907228
77_1,3387217
77_1,5430158
77_1,3374634
77_1,3943461
77_1,7055506
77_1,7455193
77_1,314117
77_1,1365411
77_1,6775032
77_1,1991650
77_1,6568419
77_1,1994102
77_1,1471909
77_1,3387219
77_1,3627250
77_1,7699776
77_1,3884182
77_1,3591155
77_1,4408638
77_1,7890372
77_1,789247
77_1,3359616
77_1,3308241
77_1,5312615
77_1,718819
77_1,4756805
77_1,8280117
77_1,2949265
77_1,4755002
77_1,6134194
77_1,6434357
77_1,6645701
77_1,12822
77_1,5144120
77_1,5886488
77_1,7963139
77_1,8535701
77_1,991878
77_1,4749262
77_1,5527516
77_1,185827
77_1,8353828
77_1,8535698
77_1,8174135
77_1,1509310
77_1,6194779
77_1,4393608
77_1,8594804
77_1,1083593
77_1,1469740
77_1,1408728
77_1,1004039
77_1,842182
77_1,7682688
77_1,1089211
77_1,536747
77_1,3027957
77_1,3604244
77_1,6681790
77_1,1031486
77_1,4019942
77_1,8522393
77_1,2577335
77_1,7825601
77_1,698603
77_1,5967447
77_1,2656966
77_1,591611
77_1,2050300
77_1,1246280
77_1,6714622
77_1,1726610
77_1,4300173
77_1,6346968
77_1,8442664
77_1,137191
77_1,4703370
77_1,6741009
77_1,4336765
77_1,8359569
77_1,5640322
77_1,4571726
77_1,4574382
77_1,3996798
77_1,721839
77_1,8499426
77_1,1162907
77_1,6638879
77_1,4360069
77_1,6228014
77_1,7590903
77_1,1365413
77_1,3996796
77_1,7477147
77_1,1524826
77_1,8338060
77_1,3195807
77_1,3716782
77_1,6878863
77_1,457514
77_1,7708900
77_1,2098770
77_1,8627327
77_1,2032186
77_1,8461607
77_1,6878866
77_1,7303717
77_1,2930844
77_1,541754
77_1,236410
77_1,5895368
77_1,6319652
77_1,358482
77_1,5115304
77_1,6425586
77_1,8453550
77_1,6121275
77_1,8095108
77_1,6512770
77_1,8162900
77_1,1413597
77_1,3604248
77_1,4530650
77_1,4257851
77_1,4530949
77_1,5050698
77_1,8095106
77_1,5545248
77_1,2577334
77_1,2854750
77_1,5804099
77_1,8658794
77_1,5170942
77_1,4575327
77_1,4037037
77_1,5250630
77_1,5705299
77_1,6098985
77_1,5389403
77_1,7625009
77_1,7689037
77_1,6382781
77_1,5895369
77_1,5392631
77_1,8460900
77_1,2949267
77_1,7691394
77_1,8162903
77_1,6109712
77_1,5211855
77_1,5160798
77_1,5297252
77_1,2410870
77_1,7325914
77_1,5160801
77_1,8085368
77_1,6540575
77_1,5895373
77_1,1799629
77_1,3422287
77_1,2224125
77_1,3118976
77_1,4875608
77_1,5234927
77_1,6974501
77_1,4238438
77_1,5062139
77_1,6082942
77_1,6281452
77_1,4136373
77_1,8465584
77_1,4801084
77_1,849743
77_1,7971652
77_1,4383438
77_1,129815
77_1,486115
77_1,5967445
77_1,7463126
77_1,267399
77_1,2317699
77_1,8776000
77_1,318357
77_1,6695914
77_1,3791600
77_1,6178139
77_1,1536243
77_1,4049782
77_1,3240471
77_1,8398657
77_1,3757321
77_1,701429
77_1,5950348
77_1,4559738
77_1,7964890
77_1,4007154
77_1,3156579
77_1,6479465
77_1,2230257
77_1,1171472
77_1,8524023
77_1,6234728
77_1,2530173
77_1,101319
77_1,7458449
77_1,2641462
77_1,6638877
77_1,4669464
77_1,7035185
77_1,6505630
77_1,557936
77_1,7055502
77_1,2077310
77_1,8370848
77_1,8815330
77_1,3202903
77_1,4853683
77_1,2360844
77_1,6761973
77_1,4875607
77_1,4384418
77_1,1550519
77_1,5369035
77_1,6219324
77_1,7533963
77_1,6704476
77_1,1584228
77_1,4900512
77_1,2143254
77_1,7146090
77_1,6921549
77_1,3716775
77_1,1634715
77_1,2975459
77_1,3679089
77_1,8512771
77_1,4176216
77_1,6546307
77_1,2546969
77_1,561561
77_1,3353044
77_1,3193799
77_1,361874
77_1,2998282
77_1,6681791
77_1,3943463
77_1,6723102
77_1,7765951
77_1,7646009
77_1,1003592
77_1,2670633
77_1,5624095
77_1,4958344
77_1,5354382
77_1,7964887
77_1,6282979
77_1,800200
77_1,1179443
77_1,5048822
77_1,7643825
77_1,6485996
77_1,6636128
77_1,7782073
77_1,5459711
77_1,6568889
77_1,2616530
77_1,3949994
77_1,2616528
77_1,8009634
77_1,3156342
77_1,6273188
77_1,5624524
77_1,2998281
77_1,6122690
77_1,5144121
77_1,1009514
77_1,1212530
77_1,3585770
77_1,4449492
77_1,3835422
77_1,1783038
77_1,698600
77_1,4575324
77_1,4690860
77_1,4197913
77_1,5929940
77_1,2390918
77_1,978911
77_1,5545524
77_1,1244725
77_1,3765584
77_1,7839516
77_1,8522396
77_1,5591717
77_1,5484490
77_1,2728749
77_1,6121277
77_1,5351884
77_1,780310
77_1,5239218
77_1,1233052
77_1,6648176
77_1,1454717
77_1,6401457
77_1,5681224
77_1,3198332
77_1,1818743
77_1,7408006
77_1,314118
77_1,8652355
77_1,2143261
77_1,7691393
77_1,228950
77_1,8008383
77_1,4345028
77_1,6109711
77_1,5870605
77_1,4621059
77_1,4575325
77_1,8339440
77_1,6964385
77_1,2632052
77_1,2411681
77_1,6302687
77_1,6302688
77_1,5691498
77_1,1892060
77_1,3024964
77_1,5344046
77_1,2931831
77_1,4009632
77_1,8703158
77_1,3296930
77_1,4305722
77_1,4283316
77_1,7202772
77_1,6662488
77_1,768392
77_1,4575319
77_1,6790279
77_1,7542069
77_1,6747886
77_1,4116667
77_1,8360247
77_1,6643635
77_1,6018474
77_1,577014
77_1,4780186
77_1,4751203
77_1,8532750
77_1,5318800
77_1,6082941
77_1,3944767
77_1,8499764
77_1,6595613
77_1,8187987
77_1,5672672
77_1,8072672
77_1,4238371
77_1,4801082
77_1,3956000
77_1,6843315
77_1,8575557
77_1,803157
77_1,7298699
77_1,7708952
77_1,1207699
77_1,6562764
77_1,5864520
77_1,1270443
77_1,1889855
77_1,629030
77_1,2188558
77_1,7691794
77_1,5906965
77_1,23297
77_1,1888772
77_1,7086475
77_1,1856800
77_1,1856801
77_1,6408861
77_1,4948689
77_1,6310717
77_1,4751210
77_1,3387211
77_1,2543437
77_1,4915164
77_1,8280906
77_1,2530182
77_1,5358429
77_1,7691398
77_1,8370843
77_1,6216292
77_1,736754
77_1,3834010
77_1,3109406
77_1,5399147
77_1,3986390
77_1,512332
77_1,8090044
77_1,8799730
77_1,674669
77_1,1821644
77_1,4345025
77_1,2949260
77_1,785659
77_1,1016074
77_1,3649347
77_1,7976407
77_1,341354
77_1,2907563
77_1,1064032
77_1,3327674
77_1,1344450
77_1,2379371
77_1,2546805
77_1,3416342
77_1,6981251
77_1,8807620
77_1,5263647
77_1,103201
77_1,4116721
77_1,6873631
77_1,7921822
77_1,7435369
77_1,8204516
77_1,7385358
77_1,3193803
77_1,1113175
77_1,8386016
77_1,965414
77_1,6281454
77_1,3621220
77_1,8513805
77_1,8280907
77_1,1821647
77_1,1030045
77_1,625549
77_1,5439
77_1,2150592
77_1,7811114
77_1,361876
