qid,docid
68_5,3738077
68_5,3998368
68_5,4310806
68_5,4825460
68_5,5550537
68_5,5898350
68_5,6417173
68_5,6466406
68_5,6554066
68_5,6057609
68_5,694062
68_5,8709220
68_5,371162
68_5,6216256
68_5,6616360
68_5,7026746
68_5,7084218
68_5,8206540
68_5,3048756
68_5,27878
68_5,2446902
68_5,1349221
68_5,3095666
68_5,4633866
68_5,7439801
68_5,7670905
68_5,309060
68_5,2424319
68_5,3120574
68_5,5390782
68_5,6026994
68_5,2843758
68_5,1328262
68_5,2485888
68_5,3834102
68_5,772327
68_5,6800919
68_5,2281552
68_5,6394616
68_5,4790236
68_5,2105699
68_5,7810754
68_5,3176048
68_5,7143458
68_5,6953569
68_5,3077250
68_5,2979862
68_5,3133529
68_5,3582185
68_5,4145795
68_5,6362169
68_5,6995706
68_5,7432780
68_5,7703411
68_5,6684028
68_5,8700918
68_5,1553035
68_5,4221361
68_5,4631041
68_5,1138361
68_5,3846009
68_5,4658943
68_5,8520520
68_5,2339530
68_5,5926201
68_5,1757252
68_5,8544042
68_5,510008
68_5,1780878
68_5,6023796
68_5,6057603
68_5,116381
68_5,674672
68_5,1403175
68_5,1470741
68_5,4879367
68_5,8405551
68_5,8710604
68_5,5411109
68_5,2446901
68_5,7498542
68_5,6920392
68_5,2277652
68_5,3226007
68_5,4653319
68_5,2037593
68_5,3487646
68_5,6664827
68_5,5343918
68_5,823336
68_5,1617778
68_5,3893612
68_5,772322
68_5,1116070
68_5,7080157
68_5,8327247
68_5,4531059
68_5,6409565
68_5,1031900
68_5,4139321
68_5,2552204
68_5,3487643
68_5,536746
68_5,2220529
68_5,2909940
68_5,4706547
68_5,6160367
68_5,7790767
68_5,8405554
68_5,5957911
68_5,4092455
68_5,4822057
68_5,7192192
68_5,4356766
68_5,1743245
68_5,2515087
68_5,2367533
68_5,5957910
68_5,135126
68_5,1228537
68_5,1452368
68_5,5360830
68_5,772323
68_5,6800917
68_5,3962802
68_5,3973674
68_5,3114624
68_5,4658945
68_5,301002
68_5,3705978
68_5,5845136
68_5,7670904
68_5,6057607
68_5,2347393
68_5,5050263
68_5,1099570
68_5,7305834
68_5,239177
68_5,1777991
68_5,2218751
68_5,2731242
68_5,5469098
68_5,7390254
68_5,8301571
68_5,8405555
68_5,840354
68_5,5145511
68_5,5432183
68_5,1328261
68_5,2275917
68_5,2262098
68_5,1605302
68_5,6575229
68_5,8278555
68_5,575841
68_5,7670909
68_5,1512403
68_5,5478843
68_5,5989577
68_5,3043249
68_5,1900360
68_5,5847854
68_5,4989845
68_5,3575722
68_5,3487644
68_5,4719165
68_5,218924
68_5,2251320
68_5,2579200
68_5,2810633
68_5,3225067
68_5,4728326
68_5,5632196
68_5,4230581
68_5,5464960
68_5,1099569
68_5,5333312
68_5,1768867
68_5,2540576
68_5,7799395
68_5,5957907
68_5,3902293
68_5,5879553
68_5,694059
68_5,694064
68_5,4102249
68_5,4623694
68_5,3878440
68_5,432683
68_5,5754409
68_5,6220574
68_5,5433097
68_5,8108706
68_5,2742873
68_5,1021671
68_5,8116649
68_5,1499037
68_5,697371
68_5,4187036
68_5,4876688
68_5,5734968
68_5,7443547
68_5,4719169
68_5,6393325
68_5,7767454
68_5,3434521
68_5,5599244
68_5,4551957
68_5,7500733
68_5,6684020
68_5,7593
68_5,2568287
68_5,7412965
68_5,6517817
68_5,1760646
68_5,7143459
68_5,7257860
68_5,6910205
68_5,7312743
68_5,1621560
68_5,209093
68_5,5326690
68_5,4586890
68_5,6645775
68_5,3450631
68_5,5844623
68_5,8820914
68_5,1057669
68_5,7415157
68_5,8108708
68_5,308998
68_5,1900363
68_5,2336200
68_5,5508215
68_5,6700047
68_5,2955926
68_5,300995
68_5,6230276
68_5,8065755
68_5,8065760
68_5,6195988
68_5,938225
68_5,2251321
68_5,2979856
68_5,3663855
68_5,6638293
68_5,7388305
68_5,938918
68_5,279621
68_5,337178
68_5,2370664
68_5,3574180
68_5,6220567
68_5,6411701
68_5,8017340
68_5,5158726
68_5,1374556
68_5,6490150
68_5,6057611
68_5,3866132
68_5,32080
68_5,1251939
68_5,3902295
68_5,4525990
68_5,2034662
68_5,7755771
68_5,6136012
68_5,2838820
68_5,5312531
68_5,5546879
68_5,536739
68_5,2251316
68_5,3546407
68_5,5032326
68_5,5326680
68_5,7402813
68_5,1807864
68_5,6604416
68_5,421816
68_5,1066547
68_5,1525721
68_5,5380530
68_5,6800923
68_5,6142578
68_5,1328268
68_5,6364589
68_5,1132522
68_5,4496045
68_5,4744566
68_5,6753230
68_5,6786780
68_5,5464959
68_5,1456459
68_5,2866133
68_5,8352359
68_5,8500468
68_5,3880499
68_5,4488761
68_5,7652809
68_5,300999
68_5,351013
68_5,6230278
68_5,7670911
68_5,1739433
68_5,1739437
68_5,6917496
68_5,4137276
68_5,5032327
68_5,2489340
68_5,4375682
68_5,8331657
68_5,7985281
68_5,818824
68_5,6478633
68_5,6866820
68_5,7217432
68_5,8523986
68_5,2258989
68_5,2277644
68_5,3070965
68_5,3984918
68_5,7846843
68_5,5779219
68_5,5271935
68_5,1863006
68_5,1900364
68_5,4744570
68_5,6493730
68_5,7755774
68_5,7026742
68_5,3960127
68_5,300997
68_5,6230273
68_5,3137376
68_5,3185564
68_5,7498539
68_5,432237
68_5,3453904
68_5,7497981
68_5,1001570
68_5,5588350
68_5,5411108
68_5,3487640
68_5,7567913
68_5,5200836
68_5,5754411
68_5,7615633
68_5,8650261
68_5,6448046
68_5,7197376
68_5,2336202
68_5,5645069
68_5,7380663
68_5,4586884
68_5,974928
68_5,6382743
68_5,4375677
68_5,4388805
68_5,5552537
68_5,5847858
68_5,6041672
68_5,6375867
68_5,7594265
68_5,7221325
68_5,7519677
68_5,6807281
68_5,3559657
68_5,2062247
68_5,6057612
68_5,6230274
68_5,6833687
68_5,7402820
68_5,7674033
68_5,4221359
68_5,5157618
68_5,6142572
68_5,5326679
68_5,7535326
68_5,7656632
68_5,2570885
68_5,1075687
68_5,6654672
68_5,4221360
68_5,1358157
68_5,6374160
68_5,7398809
68_5,6576995
68_5,3779547
68_5,2277647
68_5,8454024
68_5,7346820
68_5,8692931
68_5,4160851
68_5,4647861
68_5,5157615
68_5,5871773
68_5,4435768
68_5,6459760
68_5,6485923
68_5,7456118
68_5,5550536
68_5,910107
68_5,649369
68_5,1126740
68_5,7698960
68_5,6275847
68_5,7859282
68_5,1031895
68_5,3629223
68_5,2330141
68_5,4221362
68_5,5176756
68_5,7371656
68_5,239175
68_5,8589532
68_5,4567451
68_5,5450741
68_5,23996
68_5,1072471
68_5,2538133
68_5,5077623
68_5,6041676
68_5,6418253
68_5,2570886
68_5,7694899
68_5,6172027
68_5,2361580
68_5,5754407
68_5,3606823
68_5,7860774
68_5,5617490
68_5,1929699
68_5,5380537
68_5,265859
68_5,6029317
68_5,4286992
68_5,7397861
68_5,2390920
68_5,6506008
68_5,5340330
68_5,300993
68_5,2184057
68_5,4908520
68_5,5599168
68_5,87277
68_5,1106690
68_5,2277645
68_5,2336291
68_5,3435070
68_5,1826883
68_5,3460480
68_5,4567453
68_5,5028652
68_5,3881701
68_5,1686654
68_5,1991863
68_5,4435774
68_5,4525983
68_5,6136007
68_5,6564833
68_5,7946669
68_5,7257863
68_5,2059429
68_5,6621244
68_5,331589
68_5,6186790
68_5,4395994
68_5,4807569
68_5,7818611
68_5,2063732
68_6,4226774
68_6,216291
68_6,6028756
68_6,5092921
68_6,7547571
68_6,5077616
68_6,3350710
68_6,5281672
68_6,7099612
68_6,6807280
68_6,1142991
68_6,216289
68_6,8188809
68_6,1532953
68_6,4226768
68_6,5281674
68_6,6807282
68_6,6807284
68_6,8599559
68_6,6807278
68_6,3350711
68_6,216294
68_6,8599557
68_6,1532947
68_6,216287
68_6,5345520
68_6,6897482
68_6,212619
68_6,6028759
68_6,6807285
68_6,1532945
68_6,216288
68_6,1453482
68_6,5281671
68_6,212618
68_6,1142989
68_6,1271
68_6,5341205
68_6,7689408
68_6,4226769
68_6,6098625
68_6,7645938
68_6,1894020
68_6,212621
68_6,3059087
68_6,7689410
68_6,3066908
68_6,3059090
68_6,7099606
68_6,3350709
68_6,5365151
68_6,6897483
68_6,6897478
68_6,8259899
68_6,216293
68_6,3350712
68_6,5281670
68_6,8599560
68_6,3487647
68_6,3059084
68_6,4540846
68_6,3066913
68_6,5281668
68_6,3350706
68_6,5281666
68_6,6098623
68_6,8259898
68_6,3066906
68_6,6328065
68_6,6897481
68_6,212612
68_6,212615
68_6,5092923
68_6,6807283
68_6,7547573
68_6,4896154
68_6,1532950
68_6,7547579
68_6,3350705
68_6,216292
68_6,6897484
68_6,8188815
68_6,6819368
68_6,6807281
68_6,216290
68_6,5083608
68_6,8599563
68_6,1532946
68_6,1453481
68_6,1453483
68_6,6807286
68_6,3059088
68_6,7099610
68_6,2121563
68_6,2363921
68_6,2924880
68_6,6897475
68_6,7099605
68_6,8835863
68_6,7121140
68_6,1549000
68_6,216286
68_6,2668
68_6,6328062
68_6,3487642
68_6,7645931
68_6,2738236
68_6,5798529
68_6,6328057
68_6,7099611
68_6,7689415
68_6,1453480
68_6,6930940
68_6,2933605
68_6,3059086
68_6,5281669
68_6,6328063
68_6,7547576
68_6,8299471
68_6,4672935
68_6,4672937
68_6,6312764
68_6,1142988
68_6,1894021
68_6,2485834
68_6,3485199
68_6,4310267
68_6,4540845
68_6,6328059
68_6,6328064
68_6,8188811
68_6,8259900
68_6,5092922
68_6,6028754
68_6,2672305
68_6,4776925
68_6,6328058
68_6,212614
68_6,8599554
68_6,5077623
68_6,6098626
68_6,348279
68_6,3066911
68_6,5128591
68_6,5700375
68_6,5700376
68_6,6002213
68_6,5092924
68_6,1532954
68_6,2334148
68_6,3066907
68_6,4042598
68_6,2121564
68_6,3059085
68_6,5266560
68_6,5281667
68_6,6103480
68_6,7227555
68_6,3608062
68_6,3066914
68_6,3191159
68_6,3350707
68_6,4226771
68_6,3487644
68_6,212617
68_6,3066915
68_6,3191153
68_6,5365153
68_6,5573637
68_6,5244343
68_6,1270
68_6,1254016
68_6,1856896
68_6,3066912
68_6,5281673
68_6,1643874
68_6,2924881
68_6,175464
68_6,4540841
68_6,7535072
68_6,7645930
68_6,8631927
68_6,5090514
68_6,8599555
68_6,3963957
68_6,5244351
68_6,1549001
68_6,6957830
68_6,5345522
68_6,5684285
68_6,6007820
68_6,8599558
68_6,216285
68_6,2002002
68_6,1985672
68_6,4226776
68_6,5886983
68_6,6997732
68_6,2494364
68_6,3059093
68_6,5345521
68_6,8025155
68_6,2363918
68_6,1550788
68_6,7645936
68_6,2275239
68_6,2924887
68_6,4093164
68_6,4314228
68_6,4858090
68_6,6712734
68_6,5365148
68_6,6807287
68_6,7066188
68_6,8254595
68_6,8599556
68_6,6930939
68_6,3487645
68_6,6098622
68_6,6224942
68_6,5684290
68_6,7099608
68_6,8069057
68_6,2241967
68_6,6807279
68_6,249777
68_6,472907
68_6,810795
68_6,1910363
68_6,4200044
68_6,4949368
68_6,6518548
68_6,3443977
68_6,5092919
68_6,5345518
68_6,6028755
68_6,2924885
68_6,3059092
68_6,8069060
68_6,3443985
68_6,4500033
68_6,5380118
68_6,8188810
68_6,3954469
68_6,6028758
68_6,2488766
68_6,2924886
68_6,3050039
68_6,3625098
68_6,6712732
68_6,7099607
68_6,7645932
68_6,7645933
68_6,8208036
68_6,3080378
68_6,5092920
68_6,212613
68_6,7765217
68_6,3746493
68_6,4200048
68_6,4276550
68_6,4776924
68_6,5165424
68_6,5345514
68_6,5940779
68_6,6098624
68_6,6530172
68_6,6712731
68_6,6723601
68_6,7132552
68_6,7448727
68_6,7654547
68_6,8188808
68_6,8777300
68_6,212616
68_6,3066910
68_6,3454455
68_6,5039921
68_6,1269
68_6,2155740
68_6,2910197
68_6,2924884
68_6,2933607
68_6,3485197
68_6,3550655
68_6,4200046
68_6,4314229
68_6,4824755
68_6,5680699
68_6,7645939
68_6,2537010
68_6,2538046
68_6,3587190
68_6,62006
68_6,626870
68_6,1894018
68_6,2233346
68_6,2607658
68_6,2647371
68_6,3529662
68_6,3615520
68_6,3939102
68_6,4476438
68_6,5345515
68_6,6175756
68_6,7458628
68_6,7948088
68_6,8188816
68_6,8202403
68_6,2538045
68_6,3397849
68_6,6017515
68_6,6192072
68_6,2315933
68_6,2726106
68_6,3167186
68_6,3276753
68_6,3469335
68_6,3625099
68_6,4332236
68_6,4375161
68_6,4375987
68_6,6714123
68_6,7424270
68_6,7810540
68_6,7948089
68_6,8188812
68_6,8681274
68_6,5343363
68_6,470639
68_6,1132166
68_6,2121568
68_6,2144769
68_6,2163925
68_6,2334155
68_6,2847279
68_6,2875856
68_6,3034587
68_6,3059091
68_6,4200049
68_6,4226767
68_6,5345517
68_6,5880163
68_6,5942795
68_6,7132550
68_6,2435696
68_6,4672936
68_6,55051
68_6,209409
68_6,309256
68_6,670476
68_6,1142987
68_6,2334152
68_6,2447657
68_6,2657250
68_6,2828340
68_6,2924888
68_6,3059089
68_6,3207556
68_6,3401372
68_6,4093165
68_6,4200052
68_6,4276555
68_6,4307086
68_6,4699259
68_6,4776929
68_6,5684284
68_6,5686977
68_6,5772010
68_6,5940781
68_6,6078908
68_6,6371247
68_6,6586444
68_6,7497981
68_6,7768847
68_6,736852
68_6,2538050
68_6,178935
68_6,524643
68_6,950639
68_6,1142993
68_6,1601903
68_6,2002789
68_6,2367318
68_6,2889743
68_6,3070102
68_6,3290285
68_6,3401366
68_6,3702440
68_6,4679344
68_6,5307151
68_6,6098631
68_6,6911808
68_6,7165717
68_6,7948085
68_6,8191996
68_6,8367126
68_6,8599561
68_6,4296343
68_6,80305
68_6,80311
68_6,438961
68_6,561174
68_6,891542
68_6,1366825
68_6,1579607
68_6,2283598
68_6,2933606
68_6,3064079
68_6,4584501
68_6,5346652
68_6,6124385
68_6,6129626
68_6,6464800
68_6,6897479
68_6,7256455
68_6,7689413
68_6,8069059
68_6,2537008
68_6,3015788
68_6,565108
68_6,672865
68_6,865868
68_6,1408449
68_6,1782022
68_6,2144771
68_6,2709327
68_6,2918767
68_6,2933609
68_6,3022315
68_6,3043668
68_6,3686383
68_6,3939104
68_6,4200050
68_6,4264207
68_6,4633852
68_6,5684283
68_6,6897476
68_6,6897477
68_6,7837049
68_6,8439240
68_6,8564890
68_6,8656496
68_6,8700704
68_6,8724482
68_6,2538042
68_6,106929
68_6,177923
68_6,470638
68_6,888986
68_6,918719
68_6,1092792
68_6,1142986
68_6,1824575
68_6,1985669
68_6,2121567
68_6,2429664
68_6,2579140
68_6,2732897
68_6,2847286
68_6,2874578
68_6,3050041
68_6,3525260
68_6,3685735
68_6,3973944
68_6,4008231
68_6,4200051
68_6,4307091
68_6,5281675
68_6,6328061
68_6,6380549
68_6,6504469
68_6,7663506
68_6,8069064
68_6,8188813
68_6,2652563
68_6,5877457
68_6,2000289
68_6,5052523
68_6,1408452
68_6,2878299
68_6,3603222
68_6,4182049
68_6,4699261
68_6,4979351
68_6,5067873
68_6,6328060
68_6,6504472
68_6,6917605
68_6,7357843
68_6,7819700
68_6,7997745
68_6,8411060
68_6,249778
68_6,436539
68_6,436540
68_6,659211
68_6,1291571
68_6,2363924
68_6,2669164
68_6,3090423
68_6,3204437
68_6,3258514
68_6,3397846
68_6,3980185
68_6,4590776
68_6,5307155
68_6,5366369
68_6,6998748
68_6,1485329
68_6,3120373
68_6,3211227
68_6,3460570
68_6,3994593
68_6,4477163
68_6,4500034
68_6,4688817
68_6,6098629
68_6,7252994
68_6,7397182
68_6,7674711
68_6,8499763
68_6,8645270
68_6,5121252
68_6,5376701
68_6,249776
68_6,563295
68_6,2160623
68_6,3397845
68_6,3954466
68_6,4358139
68_6,4964798
68_6,5345516
68_6,5396039
68_6,5544602
68_6,6025481
68_6,6098630
68_6,7066194
68_6,7108247
68_6,7689407
68_6,7772760
68_6,6990477
68_6,255696
68_6,1142990
68_6,1532951
68_6,2144770
68_6,2363926
68_6,3015784
68_6,3020250
68_6,3973942
68_6,4590774
68_6,4856112
68_6,5886980
68_6,6641138
68_6,7547578
68_6,7819693
68_6,8785444
68_6,150357
68_6,1057071
68_6,1092784
68_6,2480274
68_6,2847278
68_6,4585935
68_6,4793185
68_6,6518549
68_6,7065730
68_6,7280066
68_6,7967443
68_6,8163674
68_6,8542145
68_6,5566722
68_6,8614125
68_6,436542
68_6,2429665
68_6,2686644
68_6,4276553
68_6,4540844
68_6,5421427
68_6,5747920
68_6,6007821
68_6,6633846
68_6,6773018
68_6,6897480
68_6,6969046
68_6,7547572
68_6,7765946
68_6,8409147
68_6,1824577
68_6,2584537
68_6,3026241
68_6,4964796
68_6,5345519
68_6,5427605
68_6,5659627
68_6,6393715
68_6,7596515
68_6,8289539
68_6,1268
68_6,708135
68_6,810792
68_6,1823094
68_6,4395625
68_6,7984486
68_6,8028416
68_6,175100
68_6,708137
68_6,1846876
68_6,1998574
68_6,2353121
68_6,2731242
68_6,2827318
68_6,3015781
68_6,3194890
68_6,3478840
68_6,3594411
68_6,3661907
68_6,3807423
68_6,3918397
68_6,4264202
68_6,4358137
68_6,5686083
68_6,6028757
68_6,6198684
68_6,212620
68_6,1805216
68_6,3120375
68_6,3445550
68_6,4793741
68_6,4951099
68_6,5092926
68_6,5850071
68_6,6104168
68_6,6740073
68_6,7367247
68_6,7850592
68_6,8140179
68_6,810789
68_6,2363920
68_6,2905949
68_6,3578120
68_6,5684288
68_6,7645937
68_6,8020897
68_6,40296
68_6,332841
68_6,3320428
68_6,6140733
68_6,6938011
68_6,8323149
68_6,8387284
68_6,8468749
68_6,498027
68_6,2975789
68_6,3217614
68_6,3963959
68_6,5240447
68_6,8020912
68_6,8162486
68_6,8439239
68_6,8140605
68_6,6230820
68_6,1543160
68_6,1546052
68_6,2538044
68_6,2805519
68_6,4320165
68_6,4533743
68_6,4727889
68_6,6290304
68_6,7554440
68_6,8521846
68_6,7235857
68_6,3768527
68_6,8716240
68_6,5153990
68_6,4797639
68_6,1374562
68_6,2435690
68_6,2975782
68_6,2975785
68_6,3397844
68_6,7066192
68_6,8816980
68_6,7820612
68_6,2344065
68_6,8140324
68_6,8140752
68_6,6778646
68_6,4822604
68_6,6914598
68_6,7235863
68_6,8140603
68_6,351213
68_6,3991273
68_6,4720560
68_6,6192074
68_6,8707176
68_6,7794087
68_6,8140512
68_6,1122541
68_6,3959858
68_6,5038631
68_6,7749183
68_6,6305411
68_6,8190329
68_6,8131474
68_6,115435
68_6,1550785
68_6,2125117
68_6,3109332
68_6,3152638
68_6,4290438
68_6,5023478
68_6,5475705
68_6,6224940
68_6,4808837
68_6,8140908
68_6,6039522
68_6,82089
68_6,611408
68_6,4492977
68_6,4970416
68_6,5403195
68_6,6513754
68_6,7131289
68_6,8140501
68_6,8406006
68_6,37382
68_6,1936966
68_6,2062203
68_6,2167303
68_6,3245829
68_6,5203708
68_6,5402181
68_6,5849456
68_6,7064455
68_6,7639838
68_6,7796162
68_6,7884230
68_6,8074053
68_6,8132058
68_6,8316790
68_6,8596547
68_6,8747271
68_6,8800851
68_6,1445931
68_6,6802410
68_6,7936406
68_6,8188710
68_6,356849
68_6,781509
68_6,907501
68_6,985254
68_6,1056540
68_6,1668209
68_6,1807104
68_6,2040547
68_6,2162031
68_6,2175179
68_6,2416884
68_6,3459042
68_6,4251496
68_6,4940536
68_6,5153993
68_6,5677749
68_6,5742205
68_6,6536113
68_6,6888912
68_6,7100092
68_6,7138465
68_6,7200915
68_6,7201051
68_6,7249195
68_6,7470832
68_6,7516511
68_6,8132264
68_6,8575592
68_6,8639658
68_6,8812890
68_6,8812891
68_6,1442322
68_6,2604957
68_6,3268695
68_6,5213466
68_6,1847628
68_6,3038529
68_6,5662178
68_6,7560668
68_6,613286
68_6,1837464
68_6,2175551
68_6,2825909
68_6,3275712
68_6,3636162
68_6,5200711
68_6,7200702
68_6,7715700
68_6,8743245
68_6,1855979
68_6,2163931
68_6,2241968
68_6,4532209
68_6,6140737
68_6,1873006
68_6,6217173
68_6,7814474
68_6,553091
68_6,2588209
68_6,4173433
68_6,7158601
68_6,576868
68_6,2532195
68_6,3973665
68_6,4797640
68_6,4797683
68_6,6488574
68_6,7195952
68_6,7249240
68_6,8414730
68_6,8816976
68_6,7477913
68_6,8024627
68_6,2844780
68_6,8437381
68_6,777635
68_6,826081
68_6,985493
68_6,1122534
68_6,1466791
68_6,1995979
68_6,3561909
68_6,7200236
68_6,7546584
68_6,7701252
68_6,7838262
68_6,8140876
68_6,8304643
68_6,8617447
68_6,205177
68_6,5449371
68_6,1473035
68_6,7154360
68_6,5217218
68_6,7835776
68_6,8250477
68_6,8656346
68_6,292914
68_6,1473954
68_6,1512047
68_6,2165481
68_6,2166049
68_6,2166172
68_6,3672124
68_6,4540462
68_6,5260747
68_6,5449577
68_6,7174098
68_6,7274393
68_6,8140598
68_6,5229291
68_6,46604
68_6,1985298
68_6,5343366
68_6,6824995
68_6,7303867
68_6,8343833
68_6,8805836
68_6,875527
68_6,1222833
68_6,4614282
68_6,5931164
68_6,8140212
68_6,1001207
68_6,1465988
68_6,1472474
68_6,5399590
68_6,7107144
68_6,7261881
68_6,7806437
68_6,7876548
68_6,8005525
68_6,2125119
68_6,4807160
68_6,8140563
68_6,8208128
68_6,5872012
68_6,5772022
68_6,7431722
68_6,1122540
68_6,2163723
68_6,2238106
68_6,4185108
68_6,4342461
68_6,4345363
68_6,4549782
68_6,4989763
68_6,7216201
68_6,8140510
68_6,2698264
68_6,3959862
68_6,4368430
68_6,4539910
68_6,4963656
68_6,6957871
68_6,432284
68_6,947904
68_6,3544399
68_6,3739474
68_6,4173393
68_6,4727532
68_6,5563285
68_6,6072691
68_6,7201057
68_6,7200545
68_6,5010496
68_6,342578
68_6,1512048
68_6,2707846
68_6,7235860
68_6,7677009
68_6,7864407
68_6,8187806
68_6,8589746
68_6,1475093
68_6,4698970
68_6,5052793
68_6,7105873
68_6,7107652
68_6,7200741
68_6,8126170
68_6,8140198
68_6,8244318
68_6,2538043
68_6,3034817
68_6,5052524
68_6,5736266
68_6,5932469
68_6,564810
68_6,7179147
68_6,5052795
68_6,8671940
68_6,1469098
68_6,2707844
68_6,7930026
68_6,58379
68_6,1375212
68_6,4356370
68_6,5223979
68_6,7165336
68_6,7760814
68_6,1131745
68_6,3297536
68_6,1433688
68_6,3739468
68_6,4244829
68_6,6952012
68_6,7112822
68_6,7896000
68_6,8824030
68_6,3111716
68_6,3294920
68_6,3470229
68_6,7220835
68_6,7312785
68_6,7814475
68_6,8056112
68_6,2327411
68_6,6039525
68_6,2745869
68_6,4353594
68_6,28739
68_6,3337127
68_6,4040438
68_6,4798036
68_6,5659180
68_6,7125296
68_6,8322721
68_6,8542824
68_6,8615274
68_6,668104
68_6,2435693
68_6,3015787
68_6,3642883
68_6,4158833
68_6,6140739
68_6,7871970
68_6,8387286
68_6,8402708
68_6,951467
68_6,4442287
68_6,7421091
68_6,7949898
68_6,1056770
68_6,1355946
68_6,1370460
68_6,4666463
68_6,4996996
68_6,6557091
68_6,4234890
68_6,7379317
68_7,4633845
68_7,8312476
68_7,4883540
68_7,7309777
68_7,7309774
68_7,4093081
68_7,5099677
68_7,4025048
68_7,6449827
68_7,4429313
68_7,4429316
68_7,1676686
68_7,4320168
68_7,1676684
68_7,8128406
68_7,8687492
68_7,4429310
68_7,1250903
68_7,7601356
68_7,7309775
68_7,4320169
68_7,4429318
68_7,3874165
68_7,6552970
68_7,4821495
68_7,6506074
68_7,6989572
68_7,2061535
68_7,1218143
68_7,4633849
68_7,4883538
68_7,4883546
68_7,4833974
68_7,1101177
68_7,2061536
68_7,7940946
68_7,4079416
68_7,1327011
68_7,3205050
68_7,175102
68_7,4079415
68_7,5527382
68_7,4821496
68_7,8687493
68_7,6505834
68_7,175103
68_7,3131262
68_7,6487184
68_7,3488784
68_7,4883541
68_7,3510672
68_7,7309779
68_7,4200545
68_7,5514798
68_7,3283284
68_7,3460547
68_7,6553070
68_7,6124745
68_7,7412606
68_7,2474925
68_7,6546978
68_7,1964806
68_7,413238
68_7,7601360
68_7,6567354
68_7,4320172
68_7,6284336
68_7,6875823
68_7,4983652
68_7,1414555
68_7,6090936
68_7,3205042
68_7,6229071
68_7,4093073
68_7,4429309
68_7,4429317
68_7,3622781
68_7,4048150
68_7,6989575
68_7,7579280
68_7,7352402
68_7,938312
68_7,8015582
68_7,4338692
68_7,4941078
68_7,6449826
68_7,6139415
68_7,6989578
68_7,411310
68_7,1374998
68_7,7002489
68_7,684181
68_7,4320165
68_7,4320170
68_7,7095187
68_7,8134681
68_7,4388385
68_7,8627473
68_7,5807460
68_7,4429312
68_7,3131265
68_7,6139412
68_7,6487186
68_7,3106663
68_7,4375714
68_7,7128939
68_7,2183371
68_7,3312490
68_7,4941081
68_7,7093099
68_7,5134791
68_7,7126683
68_7,8312471
68_7,3866664
68_7,5080498
68_7,6073431
68_7,6548349
68_7,562409
68_7,4205107
68_7,5290183
68_7,604488
68_7,3260700
68_7,4049990
68_7,4320163
68_7,7053117
68_7,4760413
68_7,5522615
68_7,411316
68_7,2190153
68_7,4388384
68_7,6449829
68_7,6464297
68_7,7196730
68_7,8329269
68_7,3736088
68_7,1943783
68_7,4376719
68_7,6228041
68_7,3131268
68_7,5651049
68_7,1402125
68_7,5529141
68_7,62471
68_7,2851090
68_7,6194922
68_7,3312491
68_7,3998291
68_7,1751091
68_7,7128933
68_7,7128937
68_7,7354606
68_7,7601359
68_7,8312451
68_7,103123
68_7,2012309
68_7,3131264
68_7,3312493
68_7,6723761
68_7,6316073
68_7,7073920
68_7,7911351
68_7,6017692
68_7,3778638
68_7,4633850
68_7,3510904
68_7,4360841
68_7,4760414
68_7,5309760
68_7,5290179
68_7,1676683
68_7,7915225
68_7,684176
68_7,57083
68_7,4053646
68_7,5702846
68_7,4642616
68_7,5930648
68_7,7911352
68_7,6252048
68_7,7838598
68_7,2822375
68_7,5807461
68_7,6553073
68_7,1676689
68_7,6252047
68_7,3802809
68_7,4104639
68_7,5543954
68_7,5832420
68_7,7309772
68_7,8301234
68_7,2875860
68_7,6567348
68_7,2927617
68_7,4320166
68_7,5930649
68_7,3799073
68_7,4274775
68_7,7002800
68_7,6252043
68_7,2676175
68_7,8349732
68_7,6139411
68_7,1119785
68_7,4178943
68_7,4533739
68_7,4633852
68_7,6396902
68_7,8312449
68_7,6139413
68_7,6370550
68_7,485105
68_7,1653823
68_7,4169494
68_7,4883545
68_7,6945248
68_7,7316169
68_7,8301232
68_7,2339029
68_7,6989577
68_7,6252045
68_7,6259766
68_7,8370672
68_7,1529653
68_7,1751086
68_7,4104635
68_7,6875822
68_7,8069062
68_7,590454
68_7,297599
68_7,6177177
68_7,7222682
68_7,767548
68_7,4432015
68_7,3312489
68_7,5807462
68_7,465016
68_7,2998375
68_7,3711506
68_7,6933807
68_7,7053112
68_7,7587519
68_7,7628297
68_7,7632601
68_7,5099672
68_7,2339031
68_7,7002805
68_7,7222676
68_7,7419256
68_7,8508185
68_7,6265830
68_7,6548348
68_7,599198
68_7,1006073
68_7,1265075
68_7,3120198
68_7,5652470
68_7,5516027
68_7,7628298
68_7,4324278
68_7,233148
68_7,2605306
68_7,3384635
68_7,4002197
68_7,5660606
68_7,7440164
68_7,4093079
68_7,741236
68_7,1364209
68_7,175108
68_7,4049985
68_7,2183372
68_7,4836248
68_7,5807453
68_7,5807458
68_7,7419253
68_7,7605289
68_7,8241784
68_7,2374940
68_7,7601362
68_7,5671013
68_7,6130278
68_7,8178119
68_7,504576
68_7,2946121
68_7,4053645
68_7,4748714
68_7,6037820
68_7,8687490
68_7,4049988
68_7,6329402
68_7,7095189
68_7,509265
68_7,2374939
68_7,3242448
68_7,6130285
68_7,6567351
68_7,7222690
68_7,7315629
68_7,1077552
